Action,Brand Domain,Channel,Confident,Conversation ID,Created Date,Id,Input Conversation,Intent to annotate to,Matched Intent,Remarks,actual_domain,Remarks.1,created_date,intent_i_utterances,Intent_1,Intent_1_confidence,Domain_1,Intent_2,Domain_2,Intent_3,Domain_3,Intent_4,Domain_4,Intent_5,Domain_5,intent_0,confidence_0,domain_0,intent_1,confidence_1,domain_1,intent_2,confidence_2,domain_2,intent_3,domain_3,confidence_3,domain_4,confidence_4,intent_4,confidence_5,intent_5,domain_5,confidence_6,intent_6,domain_6,confidence_7,intent_7,domain_7,confidence_8,intent_8,domain_8,confidence_9,domain_9,intent_9,confidence_10,domain_10,intent_10,domain_11,intent_11,confidence_11,intent_12,confidence_12,domain_12,intent_13,confidence_13,domain_13,intent_14,confidence_14,domain_14,intent_15,domain_15,confidence_15,domain_16,intent_16,confidence_16,confidence_17,intent_17,domain_17
Click to Edit,ONEBOT_UNKNOWN,TEAMS,0.377427638,3d3bf1e0-5095-11eb-81f0-69d6e47d27b4,2021-01-07 11:05:00,307646,how to opt in dependant,Create Umbrella/Base answer with buttons on staff info update - Update Dependant Info & medical enrolment,Unknown,"[{""intent"":""people_hub.how_to_update_national_id_or_government_id_in_people_hub"",""confidence"":0.3774276375770569,""domain"":""HIRI""},{""intent"":""people_hub.how_to_update_contact_info_in_people_hub"",""confidence"":0.21222609281539917,""domain"":""HIRI""},{""intent"":""people_hub.update_dependant_info_in_people_hub"",""confidence"":0.10049402713775635,""domain"":""HIRI""},{""intent"":""cicd.easre_all_cicd_qry_ra_deployment_issues_1_0"",""confidence"":0.1777755171060562,""domain"":""EASRE""},{""intent"":""general_enquiry.iservice"",""confidence"":0.12459477037191391,""domain"":""IRIS""},{""intent"":""computer.adobe"",""confidence"":0.12212413549423218,""domain"":""IRIS""},{""intent"":""cicd.easre_all_cicd_qry_sonarqube_faqs_1_0"",""confidence"":0.09778548777103424,""domain"":""EASRE""},{""intent"":""ge.lcs_g&e_prohibited"",""confidence"":0.09725850075483322,""domain"":""LCS""},{""intent"":""bolt.easre_all_bolt_qry_informationonbolt_1_0"",""confidence"":0.09158638119697571,""domain"":""EASRE""},{""intent"":""dpo.lcs_sg_dpo_dnc_marketing_guidelines"",""confidence"":0.06711708754301071,""domain"":""LCS""},{""intent"":""ge.lcs_g&e_offer_g&e"",""confidence"":0.06460971385240555,""domain"":""LCS""},{""intent"":""printer_scanner.scanner_guide"",""confidence"":0.06190355122089386,""domain"":""IRIS""}]",hr,None,2021-01-07,False,None,None,None,None,None,None,None,None,None,None,None,people_hub.how_to_update_national_id_or_government_id_in_people_hub,0.3774276375770569,HIRI,people_hub.how_to_update_contact_info_in_people_hub,0.21222609281539917,HIRI,people_hub.update_dependant_info_in_people_hub,0.10049402713775635,HIRI,cicd.easre_all_cicd_qry_ra_deployment_issues_1_0,EASRE,0.1777755171060562,IRIS,0.12459477037191391,general_enquiry.iservice,0.12212413549423218,computer.adobe,IRIS,0.09778548777103424,cicd.easre_all_cicd_qry_sonarqube_faqs_1_0,EASRE,0.09725850075483322,ge.lcs_g&e_prohibited,LCS,0.09158638119697571,bolt.easre_all_bolt_qry_informationonbolt_1_0,EASRE,0.06711708754301071,LCS,dpo.lcs_sg_dpo_dnc_marketing_guidelines,0.06460971385240555,LCS,ge.lcs_g&e_offer_g&e,IRIS,printer_scanner.scanner_guide,0.06190355122089386,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
Click to Edit,ONEBOT_UNKNOWN,TEAMS,0.394975156,91774ad0-51ca-11eb-b808-9dd47027daa7,2021-01-09 21:44:00,312375,claim iflex benefit,iflex.how_to_submit_iflex_claim,Unknown,"[{""intent"":""iflex.what_can_be_claimed_against_iflex"",""confidence"":0.3949751555919647,""domain"":""HIRI""},{""intent"":""iflex.how_to_submit_iflex_claim"",""confidence"":0.30773690342903137,""domain"":""HIRI""},{""intent"":""iflex.deadline_for_iflex_claim_submission"",""confidence"":0.061863161623477936,""domain"":""HIRI""},{""intent"":""bolt.easre_all_bolt_qry_informationonbolt_1_0"",""confidence"":0.18183180689811707,""domain"":""EASRE""},{""intent"":""chaosengineering.easre_all_sre_qry_information_wreckoon_1_0"",""confidence"":0.16022427380084991,""domain"":""EASRE""},{""intent"":""cicd.easre_all_cicd_qry_ra_deployment_issues_1_0"",""confidence"":0.1010092943906784,""domain"":""EASRE""}]",hr,None,2021-01-09,True,None,None,None,None,None,None,None,None,None,None,None,iflex.what_can_be_claimed_against_iflex,0.3949751555919647,HIRI,iflex.how_to_submit_iflex_claim,0.30773690342903137,HIRI,iflex.deadline_for_iflex_claim_submission,0.061863161623477936,HIRI,bolt.easre_all_bolt_qry_informationonbolt_1_0,EASRE,0.18183180689811707,EASRE,0.16022427380084991,chaosengineering.easre_all_sre_qry_information_wreckoon_1_0,0.1010092943906784,cicd.easre_all_cicd_qry_ra_deployment_issues_1_0,EASRE,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
Click to Edit,ONEBOT_UNKNOWN,TEAMS,0.368153036,91774ad0-51ca-11eb-b808-9dd47027daa7,2021-01-09 19:45:00,312357,medical claims for dbs staff,Medical.How_to_submit_medical_claim,Unknown,"[{""intent"":""medical.medical_claim_status"",""confidence"":0.36815303564071655,""domain"":""HIRI""},{""intent"":""medical.how_to_submit_medical_claim"",""confidence"":0.2555091679096222,""domain"":""HIRI""},{""intent"":""medical.i_would_like_to_know_what_is_my_medical_coverage__claim_eligibility_"",""confidence"":0.21556545794010162,""domain"":""HIRI""},{""intent"":""outsourcingriskmanagement.gorm_all_qry_ogrprofile_materialassessment"",""confidence"":0.26066285371780396,""domain"":""GSMC""},{""intent"":""outsourcingriskmanagement.gorm_all_qry_ogrprofile_audit"",""confidence"":0.2183929830789566,""domain"":""GSMC""},{""intent"":""cbglegalrga.lcs_sg_staff_lucky_draws_rga"",""confidence"":0.3309006690979004,""domain"":""LCS""},{""intent"":""dpo.lcs_sg_dpo_staff_personal_data_definition"",""confidence"":0.30855005979537964,""domain"":""LCS""},{""intent"":""outsourcingriskmanagement.gorm_all_qry_ogrprofile_customerinformation"",""confidence"":0.10254856199026108,""domain"":""GSMC""},{""intent"":""general_enquiry.dbs_data_center"",""confidence"":0.27146854996681213,""domain"":""IRIS""},{""intent"":""bolt.easre_all_bolt_qry_informationonbolt_1_0"",""confidence"":0.21690872311592102,""domain"":""EASRE""},{""intent"":""access_management.what_is_1bank_id"",""confidence"":0.1229395717382431,""domain"":""IRIS""},{""intent"":""microsoft_office_365.onedrive_syncing_issue"",""confidence"":0.10869911313056946,""domain"":""IRIS""},{""intent"":""cicd.easre_all_cicd_qry_onboarding_cicd_1_0"",""confidence"":0.10020916908979416,""domain"":""EASRE""},{""intent"":""chaosengineering.easre_all_sre_qry_information_wreckoon_1_0"",""confidence"":0.0997202917933464,""domain"":""EASRE""},{""intent"":""dpo.lcs_sg_dpo_dnc_marketing_vs_service_message"",""confidence"":0.036831699311733246,""domain"":""LCS""}]",hr,None,2021-01-09,True,None,None,None,None,None,None,None,None,None,None,None,medical.medical_claim_status,0.36815303564071655,HIRI,medical.how_to_submit_medical_claim,0.2555091679096222,HIRI,medical.i_would_like_to_know_what_is_my_medical_coverage__claim_eligibility_,0.21556545794010162,HIRI,outsourcingriskmanagement.gorm_all_qry_ogrprofile_materialassessment,GSMC,0.26066285371780396,GSMC,0.2183929830789566,outsourcingriskmanagement.gorm_all_qry_ogrprofile_audit,0.3309006690979004,cbglegalrga.lcs_sg_staff_lucky_draws_rga,LCS,0.30855005979537964,dpo.lcs_sg_dpo_staff_personal_data_definition,LCS,0.10254856199026108,outsourcingriskmanagement.gorm_all_qry_ogrprofile_customerinformation,GSMC,0.27146854996681213,general_enquiry.dbs_data_center,IRIS,0.21690872311592102,EASRE,bolt.easre_all_bolt_qry_informationonbolt_1_0,0.1229395717382431,IRIS,access_management.what_is_1bank_id,IRIS,microsoft_office_365.onedrive_syncing_issue,0.10869911313056946,cicd.easre_all_cicd_qry_onboarding_cicd_1_0,0.10020916908979416,EASRE,chaosengineering.easre_all_sre_qry_information_wreckoon_1_0,0.0997202917933464,EASRE,dpo.lcs_sg_dpo_dnc_marketing_vs_service_message,0.036831699311733246,LCS,None,None,None,None,None,None,None,None,None
Click to Edit,ONEBOT_UNKNOWN,TEAMS,0.379582703,98eec380-525e-11eb-a038-6d94c8ea913c,2021-01-09 17:39:00,312303,leave carry,leave.can_i_carry_forward_my_leave,Unknown,"[{""intent"":""people_hub.what_is_my_leave_balance"",""confidence"":0.3795827031135559,""domain"":""HIRI""},{""intent"":""leave.leave_guidelines"",""confidence"":0.16803692281246185,""domain"":""HIRI""},{""intent"":""leave.leaves_of_direct_reports"",""confidence"":0.1360182762145996,""domain"":""HIRI""}]",hr,None,2021-01-09,True,None,None,None,None,None,None,None,None,None,None,None,people_hub.what_is_my_leave_balance,0.3795827031135559,HIRI,leave.leave_guidelines,0.16803692281246185,HIRI,leave.leaves_of_direct_reports,0.1360182762145996,HIRI,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
Click to Edit,ONEBOT_UNKNOWN,TEAMS,0.296792746,91774ad0-51ca-11eb-b808-9dd47027daa7,2021-01-09 04:20:00,311156,what are all the leaves i can take,leave.can_i_take_leave,Unknown,"[{""intent"":""leave.leaves_of_direct_reports"",""confidence"":0.29679274559020996,""domain"":""HIRI""},{""intent"":""people_hub.what_is_my_leave_balance"",""confidence"":0.2546520233154297,""domain"":""HIRI""},{""intent"":""voice_services.softphone_feature"",""confidence"":0.29919132590293884,""domain"":""IRIS""},{""intent"":""leave.can_i_take_leave"",""confidence"":0.1582694798707962,""domain"":""HIRI""},{""intent"":""dpo.lcs_sg_dpo_pdpa_definition"",""confidence"":0.22032207250595093,""domain"":""LCS""},{""intent"":""outsourcingriskmanagement.gorm_all_qry_ogrprofile_serviceprovider"",""confidence"":0.614743173122406,""domain"":""GSMC""},{""intent"":""cbglegalrga.lcs_sg_general_enquiries_decision_tree"",""confidence"":0.13615818321704865,""domain"":""LCS""},{""intent"":""investigations.lcs_investigations_investigation_process"",""confidence"":0.1092631071805954,""domain"":""LCS""},{""intent"":""printer_scanner.printer_decomm_request"",""confidence"":0.10208959132432938,""domain"":""IRIS""},{""intent"":""computer.imac_software_installation"",""confidence"":0.08533614128828049,""domain"":""IRIS""},{""intent"":""bolt.easre_all_bolt_qry_informationonbolt_1_0"",""confidence"":0.1277100294828415,""domain"":""EASRE""},{""intent"":""cicd.easre_all_cicd_qry_jira_confluence_1_0"",""confidence"":0.11208183318376541,""domain"":""EASRE""},{""intent"":""outsourcingriskmanagement.gorm_all_qry_sdm_deliverables"",""confidence"":0.11200498044490814,""domain"":""GSMC""},{""intent"":""cicd.easre_all_cicd_qry_onboarding_cicd_1_0"",""confidence"":0.10272437334060669,""domain"":""EASRE""},{""intent"":""outsourcingriskmanagement.gorm_all_qry_sdm_escalation"",""confidence"":0.05937701091170311,""domain"":""GSMC""}]",hr,None,2021-01-09,True,None,None,None,None,None,None,None,None,None,None,None,leave.leaves_of_direct_reports,0.29679274559020996,HIRI,people_hub.what_is_my_leave_balance,0.2546520233154297,HIRI,voice_services.softphone_feature,0.29919132590293884,IRIS,leave.can_i_take_leave,HIRI,0.1582694798707962,LCS,0.22032207250595093,dpo.lcs_sg_dpo_pdpa_definition,0.614743173122406,outsourcingriskmanagement.gorm_all_qry_ogrprofile_serviceprovider,GSMC,0.13615818321704865,cbglegalrga.lcs_sg_general_enquiries_decision_tree,LCS,0.1092631071805954,investigations.lcs_investigations_investigation_process,LCS,0.10208959132432938,printer_scanner.printer_decomm_request,IRIS,0.08533614128828049,IRIS,computer.imac_software_installation,0.1277100294828415,EASRE,bolt.easre_all_bolt_qry_informationonbolt_1_0,EASRE,cicd.easre_all_cicd_qry_jira_confluence_1_0,0.11208183318376541,outsourcingriskmanagement.gorm_all_qry_sdm_deliverables,0.11200498044490814,GSMC,cicd.easre_all_cicd_qry_onboarding_cicd_1_0,0.10272437334060669,EASRE,outsourcingriskmanagement.gorm_all_qry_sdm_escalation,0.05937701091170311,GSMC,None,None,None,None,None,None,None,None,None
Click to Edit,ONEBOT_UNKNOWN,TEAMS,0.289208204,d56395b1-51a1-11eb-a236-05af2033102f,2021-01-08 21:25:00,310771,Car policy,iPrivileges.Staff_Car_Loan,Unknown,"[{""intent"":""leave.leave_guidelines"",""confidence"":0.28920820355415344,""domain"":""HIRI""},{""intent"":""dpo.lcs_grp_dpo_privacy_policy"",""confidence"":0.5410971641540527,""domain"":""LCS""},{""intent"":""itq_and_wetq.recognition_in_dbs"",""confidence"":0.14612840116024017,""domain"":""HIRI""},{""intent"":""training.parking_at_dbs_premises"",""confidence"":0.13546012341976166,""domain"":""HIRI""},{""intent"":""microsoft_office_365.what_is_yammer"",""confidence"":0.26886439323425293,""domain"":""IRIS""},{""intent"":""microsoft_office_365.user_guide_for_microsoft_teams"",""confidence"":0.2550894618034363,""domain"":""IRIS""},{""intent"":""fcssaml.lcs_sg_advisory_group_cdd_standard"",""confidence"":0.13479948043823242,""domain"":""LCS""},{""intent"":""ge.lcs_g&e_group_standard"",""confidence"":0.11087996512651443,""domain"":""LCS""},{""intent"":""microsoft_office_365.what_is_a_channel_and_how_to_switch_on_channel_notifications"",""confidence"":0.09969425201416016,""domain"":""IRIS""}]",hr,None,2021-01-08,True,None,None,None,None,None,None,None,None,None,None,None,leave.leave_guidelines,0.28920820355415344,HIRI,dpo.lcs_grp_dpo_privacy_policy,0.5410971641540527,LCS,itq_and_wetq.recognition_in_dbs,0.14612840116024017,HIRI,training.parking_at_dbs_premises,HIRI,0.13546012341976166,IRIS,0.26886439323425293,microsoft_office_365.what_is_yammer,0.2550894618034363,microsoft_office_365.user_guide_for_microsoft_teams,IRIS,0.13479948043823242,fcssaml.lcs_sg_advisory_group_cdd_standard,LCS,0.11087996512651443,ge.lcs_g&e_group_standard,LCS,0.09969425201416016,microsoft_office_365.what_is_a_channel_and_how_to_switch_on_channel_notifications,IRIS,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
Click to Edit,ONEBOT_UNKNOWN,TEAMS,0.338629365,2baf6cb0-51a6-11eb-a236-05af2033102f,2021-01-08 19:39:00,310715,sebatical leave,leave.leave_guidelines,Unknown,"[{""intent"":""leave.leave_guidelines"",""confidence"":0.3386293649673462,""domain"":""HIRI""},{""intent"":""leave.can_i_take_leave"",""confidence"":0.2533033788204193,""domain"":""HIRI""},{""intent"":""people_hub.what_is_my_leave_balance"",""confidence"":0.1839248538017273,""domain"":""HIRI""}]",hr,None,2021-01-08,True,None,None,None,None,None,None,None,None,None,None,None,leave.leave_guidelines,0.3386293649673462,HIRI,leave.can_i_take_leave,0.2533033788204193,HIRI,people_hub.what_is_my_leave_balance,0.1839248538017273,HIRI,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
Click to Edit,ONEBOT_UNKNOWN,TEAMS,0.371161401,d56395b1-51a1-11eb-a236-05af2033102f,2021-01-08 19:08:00,310694,vehicle policy,iPrivileges.Staff_Car_Loan,Unknown,"[{""intent"":""leave.leave_guidelines"",""confidence"":0.37116140127182007,""domain"":""HIRI""},{""intent"":""dpo.lcs_grp_dpo_privacy_policy"",""confidence"":0.5410971641540527,""domain"":""LCS""},{""intent"":""microsoft_office_365.what_is_yammer"",""confidence"":0.26886439323425293,""domain"":""IRIS""},{""intent"":""microsoft_office_365.user_guide_for_microsoft_teams"",""confidence"":0.2550894618034363,""domain"":""IRIS""},{""intent"":""itq_and_wetq.recognition_in_dbs"",""confidence"":0.12650807201862335,""domain"":""HIRI""},{""intent"":""training.what_is_dbs_learning_hub"",""confidence"":0.11253317445516586,""domain"":""HIRI""},{""intent"":""fcssaml.lcs_sg_advisory_group_cdd_standard"",""confidence"":0.13479948043823242,""domain"":""LCS""},{""intent"":""ge.lcs_g&e_group_standard"",""confidence"":0.11087996512651443,""domain"":""LCS""},{""intent"":""microsoft_office_365.what_is_a_channel_and_how_to_switch_on_channel_notifications"",""confidence"":0.09969425201416016,""domain"":""IRIS""}]",hr,None,2021-01-08,True,None,None,None,None,None,None,None,None,None,None,None,leave.leave_guidelines,0.37116140127182007,HIRI,dpo.lcs_grp_dpo_privacy_policy,0.5410971641540527,LCS,microsoft_office_365.what_is_yammer,0.26886439323425293,IRIS,microsoft_office_365.user_guide_for_microsoft_teams,IRIS,0.2550894618034363,HIRI,0.12650807201862335,itq_and_wetq.recognition_in_dbs,0.11253317445516586,training.what_is_dbs_learning_hub,HIRI,0.13479948043823242,fcssaml.lcs_sg_advisory_group_cdd_standard,LCS,0.11087996512651443,ge.lcs_g&e_group_standard,LCS,0.09969425201416016,microsoft_office_365.what_is_a_channel_and_how_to_switch_on_channel_notifications,IRIS,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
Click to Edit,ONEBOT_UNKNOWN,TEAMS,0.298866004,c01ac950-5195-11eb-97b4-5b6b9c43a907,2021-01-08 18:35:00,310659,staycation,iflex.what_can_be_claimed_against_iflex,Unknown,"[{""intent"":""general_benefits.benefits"",""confidence"":0.29886600375175476,""domain"":""HIRI""},{""intent"":""internal_mobility.internal_mobility"",""confidence"":0.23139049112796783,""domain"":""HIRI""},{""intent"":""general_benefits.who_is_my_hr_rm"",""confidence"":0.08673095703125,""domain"":""HIRI""}]",hr,None,2021-01-08,True,None,None,None,None,None,None,None,None,None,None,None,general_benefits.benefits,0.29886600375175476,HIRI,internal_mobility.internal_mobility,0.23139049112796783,HIRI,general_benefits.who_is_my_hr_rm,0.08673095703125,HIRI,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
Click to Edit,ONEBOT_UNKNOWN,TEAMS,0.380761802,52fcb0b0-518e-11eb-96db-cbaefc133b89,2021-01-08 16:49:00,310391,personal details information page?,Staff_Info_Update.Personal_Info_Update,Unknown,"[{""intent"":""outsourcingriskmanagement.gorm_all_qry_ogrprofile_customerinformation"",""confidence"":0.3807618021965027,""domain"":""GSMC""},{""intent"":""dpo.lcs_sg_dpo_dnc_marketing_guidelines"",""confidence"":0.47068530321121216,""domain"":""LCS""},{""intent"":""people_hub.update_personal_info_in_people_hub"",""confidence"":0.39972445368766785,""domain"":""HIRI""},{""intent"":""staff_info_update.personal_info_update"",""confidence"":0.3087952136993408,""domain"":""HIRI""},{""intent"":""outsourcingriskmanagement.gorm_all_qry_ogrprofile_businessregistrationnumber"",""confidence"":0.1505461037158966,""domain"":""GSMC""},{""intent"":""computer.computer_information"",""confidence"":0.24643291532993317,""domain"":""IRIS""},{""intent"":""cybersecurity.penetration_test"",""confidence"":0.20375515520572662,""domain"":""IRIS""},{""intent"":""staff_info_update.discrepancy_in_employees_dependants_personal_info"",""confidence"":0.16289053857326508,""domain"":""HIRI""},{""intent"":""network.firewall"",""confidence"":0.1372520923614502,""domain"":""IRIS""},{""intent"":""outsourcingriskmanagement.gorm_all_qry_3pcontract_renewal"",""confidence"":0.06289983540773392,""domain"":""GSMC""},{""intent"":""dpo.lcs_sg_dpo_pdpa_definition"",""confidence"":0.09494223445653915,""domain"":""LCS""},{""intent"":""cbglegalrga.lcs_sg_general_enquiries_decision_tree"",""confidence"":0.09024866670370102,""domain"":""LCS""}]",hr,None,2021-01-08,True,None,None,None,None,None,None,None,None,None,None,None,outsourcingriskmanagement.gorm_all_qry_ogrprofile_customerinformation,0.3807618021965027,GSMC,dpo.lcs_sg_dpo_dnc_marketing_guidelines,0.47068530321121216,LCS,people_hub.update_personal_info_in_people_hub,0.39972445368766785,HIRI,staff_info_update.personal_info_update,HIRI,0.3087952136993408,GSMC,0.1505461037158966,outsourcingriskmanagement.gorm_all_qry_ogrprofile_businessregistrationnumber,0.24643291532993317,computer.computer_information,IRIS,0.20375515520572662,cybersecurity.penetration_test,IRIS,0.16289053857326508,staff_info_update.discrepancy_in_employees_dependants_personal_info,HIRI,0.1372520923614502,network.firewall,IRIS,0.06289983540773392,GSMC,outsourcingriskmanagement.gorm_all_qry_3pcontract_renewal,0.09494223445653915,LCS,dpo.lcs_sg_dpo_pdpa_definition,LCS,cbglegalrga.lcs_sg_general_enquiries_decision_tree,0.09024866670370102,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
